Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,reviews,Sentiment,Emotion,rating
805,B004S0AQHA,A1JYQTN8CN3CY2,JC in ABQ,9,10,3,1310428800,Even at $15 seems a little overpriced.,look pretty content minute seem high quality there s plastic cup tea look like come dollar store basket nice though,Positive,Joyful😄,3
806,B004S0AQHA,A3R66N9FR8HMJ7,Kdpsnake,2,2,5,1311120000,Quick arrival great basket!,purchase gift mother lightning deal happy love basket enjoy cookie flavor tea included ship quick arrive expect,Positive,Joyful😄,5
807,B004S0AQHA,A1ZYO3FOEXVCJS,Catherine Odegard,1,1,5,1312329600,Adorable basket-makes nice presentation,receive quickly extremely well package since small sized basket would adorable present anyone like tea self hand nicely assemble attention detail,Positive,Joyful😄,5
808,B0030C9A60,A3BH49ZKESHDID,Fred Camfield,1,1,5,1290038400,Specialty party item,small chocolate cup specialty party item never able find past want amazon provide link use commonly call jello shot provide solid edible alternative small paper cup,Negative,Angry😠,5
809,B0030C9A60,A23WVMQ6J7BZ61,B. Rickerd,0,0,5,1334793600,Delicious!,buy chocolate liquor cups party big hit high quality good buy,Positive,Joyful😄,5
810,B0030C9A60,A22SF4XQI6LLUS,"Michael Mcadams ""Scout collector""",0,0,5,1326758400,Chocolate - How can you go wrong?,great serve chocolate liquor add touch class event elevate host supreme able eat cup afterwards ice cake,Positive,Joyful😄,5
811,B0030C9A60,A30MMUR0DMHYCG,M. Veenstra,0,0,5,1324771200,chocolate liquor cups,delicious chocolate cup aluminum holder could find local store happy find onlinebr people unaware impressed serve little cordial liquor chocolate cup sip thebr liquor eat cup could nicer excellent product,Positive,Joyful😄,5
812,B0030C9A60,APNMGFU73W7ZC,Sharon Knibbe,0,0,5,1323388800,Scottie,holiday liquor cup exactly look chocolate isbr delicious hold well liquor,Positive,Joyful😄,5
813,B004ET7MG8,AH7LB9HXLYL25,william,2,2,4,1327104000,has a very good flavor,strawberry twist longlaste pleasant flavor sweetbut excessively delivery timely price right supieror trident flavor though spearmint be not bad either next pick would blueberry,Positive,Joyful😄,4
814,B004ET7MG8,A3OXHLG6DIBRW8,"C. F. Hill ""CFH""",3,4,2,1272240000,Odd Fake Flavor - Not Recommended,trident strawberry twist sugarless gum disappointing taste consistency strawberry flavor artificial tasting though guess good thing long last gum also get stringy fairly quicklybr br chew lot gum buying flavor againbr br recommendedbr br cfh,Positive,Joyful😄,2
815,B004ET7MG8,A33VG37SOTA0YS,Daxvieor,0,0,3,1345507200,"Good sugarless gum, with stronger gum for better bubble blowing than other sugarless gums",besides mention title remark price hard beat taste akin flintstone strawberry vitamin taste taste last long i d say scale last extraordinary amount time would also taste really diminish subdue sweet short amount time,Positive,Joyful😄,3
816,B004ET7MG8,AI7W7S3IK45KV,"Young Professional ""Becca P""",0,0,5,1344211200,Great Gum,love flavor can not find shelf anymore gum taste fresh actually way well use buy store,Positive,Joyful😄,5
817,B004ET7MG8,A3THFR9NVPSUIP,D. S. MD,2,4,5,1293926400,Delicious IMO and.... helps weight loss,yahoo deem ok give give suck review stuff do not like taste feel must assert matter taste de gustibus non disputandem estbr br really love gum ok do not really taste like strawberry still delicious wonderfully smooth consistency halfway get tired stuff squeakybr br you ll forgive squeak perhaps find stuff wonderful dietetic aid obsessively chew product fill gut odorless room air help lose monthsbr br also do not lose flavor bedpost overnight,Positive,Joyful😄,5
818,B003AO5DLO,A26HBK5Y0EL8XQ,"R. Fauvelle ""wintering texan""",4,4,5,1289001600,ROYAL CANIN COCKER,good dog food market today numerous ear problem cocker spaniel clear since take food,Positive,Joyful😄,5
819,B003AO5DLO,A1O82ZI2GB22WZ,"T. Cammarata ""TLC""",2,2,5,1321488000,Perfect for Cockers!,father could long take care beloved year old cocker spaniel decide take family bring nyc ear eye discharge also slightly overweight check vet rule infection decide try royal canin base numerous good reviewswithin week ear eye problem gone drop good amount weight go food feeding,Positive,Joyful😄,5
820,B003AO5DLO,A228Q0U7S4D88X,Harley Quinn,2,2,5,1314144000,My dog loves this food!,spaniel try several food year one eat without people food add course still treat occasionally go month toothcleane appointment vet tell we take home tooth do not need clean another month least specially design tooth health need love actually cheap fancy pet store could ask,Positive,Joyful😄,5
821,B003AO5DLO,A3BEO6VFOO8FRB,AggieSpaniel,2,2,5,1307664000,Great deal!,royal canin recommend dog since line dog food specific breed difficult find store petsmart petco carry cocker spaniel formula small bag much expensive per ounce ratio find large bag great deal cocker love food,Positive,Joyful😄,5
822,B003AO5DLO,A30QZ7UKDUJHBB,"Olga Kochar ""Olga Kochar""",2,2,5,1304380800,Great food!,food especially design cocker spaniel range health issuesi use product three dog happy also package well result stay fresh long period time great product,Positive,Joyful😄,5
823,B003AO5DLO,A20HTVL7JE0JG2,Reginald H. Arthur,1,1,5,1342656000,Buster Loves this dog food,tired many different dog food yrs cocker spaniel come upon breed specific dog food figure i d try dog love food always finish food I ve use yr tired see significant change well he s active wellbr br buy brand food nowbr br buster give paw give star,Positive,Joyful😄,5
824,B003AO5DLO,A36D2ED3Q81YEQ,Atheenas,1,1,4,1332806400,Happy Dogs,buy one year old cocker however dog love coat look well shed less eat less use bathroom less cocker use one chronic ear since time puppy give problem seems clear smell eye give less problem yr old yorkie eat less use throw time sensitive tummy black lab mix hot spot would lick fur great change matter month mix roughly naturals dog food blend greatbr br sept br love breed specific food however go place next bimonthly order shock price hike month paidbr aug lb bag sept th price difference price huge amount go consider assume price gouge due speculation crop look local vet product get large bag less petco well discount offer order large bag ask,Positive,Joyful😄,4
825,B003AO5DLO,A1DYP6HZQ3AGZU,hnryan,1,1,5,1318896000,"Fast and great service,",fast great service cavashon love low fat dog food thank arrive great condition thank thank thank,Positive,Joyful😄,5
826,B003AO5DLO,A1SCDZZWN02VVN,Mickey &amp; Moose,0,0,5,1350864000,GOOD FOOD!,chocolate moose mickey moosebr br nice owner buy great food we love much gain lbs eat mickey food be not look skin fur much well,Positive,Joyful😄,5
827,B003AO5DLO,A3IQFDK2A3APGE,SH,0,0,5,1350086400,Happy Dog,year old cocker spaniel love food good need lose pound trick glad find amazon hard find elsewhere,Positive,Joyful😄,5
828,B0007NG56I,A1HHS1SELWW6NY,Clancey,16,17,5,1242000000,Great way to order,lb bag oatmeal seem like way much time went find use many recipe make weekly I m run high quality oatmeal much cheaper well anything I ve find grocery store,Positive,Joyful😄,5
829,B0007NG56I,AMQ8L5JWWDGIA,anon63,12,13,5,1269129600,"Good quality, delivered on time, human edible.",well organic oats advertise elsewhere take lot water minute oats oatmeal cookie come right crumbly soggy instant oats place cookie,Positive,Joyful😄,5
830,B0007NG56I,AN808YPCW2C2F,Chef Victoria,4,5,5,1333065600,Rave Review for Rolled Oats,honeyville roll oats delicious product use make product design increase enrich milk production lactating mothersbr oat ship timely fashion amazing thing pay shipping lbs oat encourage anyone like oats order honeyville roll oats flavor rest,Positive,Joyful😄,5
831,B001EQ55BI,A3JMLZS0QJCD5N,Mary Swinn,0,0,5,1323216000,Excellent,nice flavor bitter really like coffee search coffee please whole family taste one,Positive,Joyful😄,5
832,B000IXUISS,A212N0TUR007EK,Anshuman Arun,11,11,1,1274745600,Very Different taste from the 'Made in UK' or 'Made in India' version.,we make version cadbury chocolate distinct taste uk version chocolate eat since childhood like new taste friend india buy chocolate either make uk india otherwise disappoint,Positive,Joyful😄,1
833,B000IXUISS,A19YEVVAPRW51R,Craig Cook,7,7,1,1285545600,Not like other countries Cadbury,cadbury chocolate use different formula country manufacture new zealand use cream australia etc version hershey expect england australia new zealand cadbury melt tongue like country taste differentlybr br look silky smooth easy melting chocolate find non hershey versionbr br hershey miss opportunity introduce high quality cadbury chocolate usa,Positive,Joyful😄,1
834,B001ELL9X6,A298O68DGTCC48,Anthro Mom,9,9,5,1198022400,Great deal on great tea,first taste tea save trip home santa cruz hotel restaurant stale powder tea bag need fix tourist stop giant artichoke beckon chinese breakfast yunnan black tea set straightbr br reviewer say taste odd flavor strong bit smoky like darjeele earthy like darjeele earl grey enough flavor milk sugar need expensive box teabag find loose large quantity price fantastic arrived promptly wellseale true label unlike loose tea that s actually cut whole leave unfurl ahhh,Positive,Joyful😄,5
835,B001ELL9X6,A2EOU0LXAOMPG,"Edith Faile ""sewcrabby""",1,1,5,1271289600,Best Breakfast Tea ever,tea surpass breakfast tea teadrinke household love really start morning right perhaps caffeine old favorite taste wonderful without addition remain tea choice morning often throughout day,Positive,Joyful😄,5
836,B001ELL9X6,A38OVPNVBVUO9Y,"T. Burton ""Hakalau Tom""",0,0,5,1349222400,great organic tea at a great price,hrefhttpwwwamazoncomgpproductbellxnumi organic tea chinese breakfast yunnan black tea loose leaf oz bag pack ai brew iced tea refrigerator halfgallon tea excellent resealable bag work well unopened protect large stash make easy manage subscription,Positive,Joyful😄,5
837,B001ELL9X6,A397CWU6DM3O5G,ganka,0,0,3,1348617600,"Mediocre, but cheap",taste harsh less grade yunnan ok drink really enjoy make hurry able fully enjoy tea anyway,Positive,Joyful😄,3
838,B001ELL9X6,A2IRN7AVMV5PPL,Louis,0,0,5,1346284800,Delicious and consistently good quality,I ve use maybe half dozen bag tea last year delicious consistently good quality black tea mainly use several numi tea tea blend make kombucha,Positive,Joyful😄,5
839,B001ELL9X6,A2SSX0VOP3CHZW,"D. Umeno ""discerning consumer""",0,0,4,1305417600,Nice flavorful tea for the purist black tea addict,grow yunnan tea child always mother favorite happy find economical source quality great large volume habitual tea drinker like tea daily regular tea yunnan nice brew dark need much time aromatic flavorful without additive want something flowery yet subtle earl grey yunnan keemun may nice option explore,Positive,Joyful😄,4
840,B001ELL9X6,ALNSBHX0BCMBJ,afficionado,0,0,5,1300406400,the best tea,always amaze dozen review extoll fine quality tea drunk pretty much every day last five year never get tired excellent morning tea smooth without insipid almost impossible ruin oversteepe use decent water like little stevia I m wimp bring natural sweetness malty slightly floral style buy another two pound,Positive,Joyful😄,5
841,B001ELL9X6,A2E3Q8U8364F5P,"Walker ""Qzrx""",0,0,5,1299801600,Great Tea,hardly ever write review tea quite excellent decide try without sweetener add taste enhancer flavorful without overpower great pleasure fine tea like loose reasonably price first try continue drink come see leave soak premium tea,Positive,Joyful😄,5
842,B001ELL9X6,A3BXNABYRR66IN,"Barry Tegeler ""Barry""",0,0,5,1270080000,"This is a very fine tasting full lea, a great value!",read review purchasing please purchase numi tea give generally happy theri product,Positive,Joyful😄,5
843,B000UWSQT0,A1LWILWU3AAFPG,"Christine Giles ""shazzypupp""",0,0,3,1262304000,not creamy...,mind fine caramel creamy melt grainy flavor fine although little sweet taste,Positive,Joyful😄,3
844,B000UWSQT0,A1A0JJPS4JAZHI,JJ,0,0,5,1233619200,This caramel is fantastic!!!,eat reeaten way though das caramel range remain alltime favorite one usually get rave review share be not easy thing try one you ll see mean I ve caramel fan age werther butterscotch pinch nothing come close mother use make chewy buttery little crunch salt spectacular ok mother do not put salt improvement,Positive,Joyful😄,5
845,B000UWSQT0,AHYRTWABDAG1H,"E. Thomsen ""arvig""",0,0,5,1226275200,Great caramels,although enjoy flavor order tiny bit chocolate walnut one still enjoyable flavor wonderful service ms das include hand sign coupon discount future order along sample couple caramel flavor i d order chocolate walnut flavor sure along das food gourmet salt,Positive,Joyful😄,5
846,B000UWSQT0,AL7ASCO6NWTJ6,Aristides P. Caringal,0,0,5,1217808000,Where Has This Candy Been?,certainly good caramel ever wish come big piece finish whole box one sit certainly buy,Positive,Joyful😄,5
847,B000UWSQT0,A1LO4ME566EKLC,Show Me,0,1,1,1227916800,not for traditional caramel lovers,idea good caramel flavor ginger pistachio dominate chocolate walnut orange honey varieties miss mix rich buttery dairy flavor caramelize sugar expect caramel,Positive,Joyful😄,1
848,B0041CKRJC,A4MPDQF63WAEO,vintage,2,2,4,1324684800,soda,old chemist spectrophotometer please chemical say advertize,Positive,Joyful😄,4
849,B0041CKRJC,A2EIIDTYMJAEXV,"Tattletails ""Bonny""",1,1,5,1346198400,Aluminum Free!,bake soda work great cooking health reason take acid indigestion heart burn tsp half glass water go use make body alkaline great change ph level body,Positive,Joyful😄,5
850,B0041CKRJC,A13G8CNY7VX57F,Poppie,1,1,5,1322870400,This baking soda is the 'bomb!',recently start use bobs red mill baking soda I m pleased performance sure contaminate aluminum thank bob,Positive,Joyful😄,5
851,B0041CKRJC,A3OFVFM2H4XQPT,naturechef,1,2,3,1347321600,Interesting info about baking soda,concern aluminum free product product bad bake soda form contain aluminum however concern bake powder depend manufacturer contain aluminum save hard earn money buy bobs red mill regular baking soda arm hammer great general cleaning purpose natural beauty health care brand perfectbr br think you d like know almost fall little dig around br br ps let amazoncomland feel one hater do not really know they re talk love bobs red mill co shall continue purchase excellent product,Positive,Joyful😄,3
852,B0007NG568,A2YPBLSWGVCGVL,"Thom Reece ""Marketing Consultant""",4,4,5,1278720000,"Excellent quality product, fast delivery...",product high quality rich full flavorbr br delivery unexpectedly fastbr br negative would like see address product pack heavy paper sack may commonplace significant improvement would inner liner heavy weight food grade plastic bag seal time open bag could either ziplock bag twist tie closure do not make difference need practical way preserve freshness product keep bug itbr br health spoilage issue oatmeal lot product need either repackage consumer small food grade bag container expensive hard find single senior like buy staple good bulk save money provide food security long term storage big issue people like mebr br thom missouri,Positive,Joyful😄,5
853,B0007NG568,AEFA52M4MT4H6,rr707,2,2,5,1311465600,"Good oatmeal, I'm on my second bag",I m happy quality product price like reviewer would prefer plastic liner preserve freshness however continue buy product regardless quality oatmeal good pricebr br edit I m th bag quality continue high,Positive,Joyful😄,5
854,B0007NG568,A8AJFY7BX21SS,brewer,2,2,5,1302825600,mm mm oats,product fresh good I m get complaint anymorebr br that s worth large quantity shipping chargesbr br hey oatmeal favorite,Positive,Joyful😄,5
855,B0007NG568,A2BF7B1EJBMNSY,Vanessa Malone,0,0,5,1319673600,Loved the Oats!!,good quality oats package come time oats work well recipe admit single person buy oats boyfriend breakfast food last us yearbr br otherwise excellent buy,Positive,Joyful😄,5
856,B0007NG568,A1XDNMQMY5PYFZ,"D. Berghorst ""denab""",0,2,2,1311811200,Funny taste,can not eat oats funny taste kid also think taste funny husband think ok pound oat eat,Positive,Joyful😄,2
857,B000VKYKTG,AYMV2T86WIXVD,Nathan K. Arnold,5,5,4,1220745600,awsome,looooove pocky get luckys could not stop like chocolate laced crack anywho product good sad thing ship store hot room chocolate melt together partially do not take much effort take apart sticksbr br great product great price merchant,Positive,Joyful😄,4
858,B000VKYKTG,A1PZN8AP463DG,spoiler09,2,2,5,1295827200,Very Happy with Pocky Sticks,many purchse make amazon past december please pocky chocolate cream cover biscuit stick pack arrive time hit surprised gift sure keep refridgerate,Positive,Joyful😄,5
859,B000VKYKTG,A1VMGTCTZUKHV6,Bulldog,2,2,5,1294790400,These are great!,get kid christmas stocking stuffer love far delivery product come good condition timely terrific definitely good buy,Positive,Joyful😄,5
860,B000VKYKTG,A3CFKMOCU5C5UR,M. Thompson,2,2,5,1292112000,I love this snack!,I m sure review something that s subjective taste suffice say like chocolate graham cracker you ll like do not taste exactly like either that s close analogy stick cracker kind dip chocolate one end leave normal cracker do not get finger cover chocolate eatingbr br here nitty gritty detail box contain two individually seal packet contain probably stick packet really cleverly design little slit cut fold part grab side pull open package without hassle get to love japanese product design another nice design touch open properly grabbingside stick right topbr br packet calorie fat mg sodium term snack pretty good option contain milk wheat soybean sheanut issue you ll want pass also say packaging facility they re manufacture also process egg peanut product do not use either disclosure nice you re particularly sensitive eitherbr br overall great snack great price pack really packet that s quite snack one note live hot climate do not order summer melt together ship duh,Positive,Joyful😄,5
861,B000VKYKTG,A1O9O18AE5HIOL,Sweet Tooth,2,2,3,1283472000,Chocolate was all melt,chocolate stick melt stick stick oneanother product concept good well buy supermarket directly get someone visit japan,Positive,Joyful😄,3
862,B000VKYKTG,A3UAHFFUHXJ7Z0,Carlos,2,2,5,1259539200,This Item Is Awesome!!!!,first love packaging make heatproof would not problem order winter freakishly cold also want thank veryasia free sample mi gorengit delicious love mi goreng,Positive,Joyful😄,5
863,B000VKYKTG,A3KTOA1CBPBBC0,Donuts,1,1,5,1308787200,Great tasting snack...if you get the Japanese Pocky,buy back january never get around review hear many people rave japanese snack call pocky figure would try like description state biscuit stick cover chocolate would not say taste mind boggle easy eat virtually mess well long chocolate do not melt anyways case anyone wonder order seller name asia amazoncomgphelpsellerataglancehtmlieutfisamazonfulfilledorderidmarketplacesellersellerajwisei believe take around week actually get maybe import come well pack damage whatsoever I m definitely consider restock future can not find local storebr br edit oct br br inquire type pocky seller finalizing purchasebr br decide restock could not fight craving anymore unfortunately batch time good order different seller cheap amazon prime receive picture show front page per pack japanese pocky per pack pockyish thing thailand opinion giant pack compare small pack definitely step back packaging fine order october weather bit cool aka melt chocolate arrive front door stick coat type thick chocolate bit bitter taste similar dark chocolate milk chocolate original japanese pocky melt almost immediately mouth one melt slowly sit mouthbr br personally like taste dark chocolate use pocky flavor also terrible self control buy thing come small portion order eat everything b avoid make fridge mess cluttering ton open item honestly say will not overeating come batch pocky stomach dislike much will not change original rating still hold true japanese pocky rate thailand pocky would taste be not terrible definitely like possible uploading picture receive,Positive,Joyful😄,5
864,B000VKYKTG,A16V3EN9C3K83W,Sweetiewee,1,1,5,1308700800,Great product,buy daughter grad party well strawberry love thing they re great product,Positive,Joyful😄,5
865,B000VKYKTG,A32OZFDUK07WLV,"R. G. Pickering ""ritapick""",1,1,4,1280534400,Delicious,everyone family except one really like taste addicting include year old,Positive,Joyful😄,4
866,B000VKYKTG,A1WX42M589VAMQ,Mir,1,1,5,1278288000,"Fun ""popping-crispy"" sticks dipped in chocolate, special treat for manga fans, but find local or wait till fall",pocky plain fun eat discover snack anime convention though I d heard see manga character eat slim stick biscuity stuff flavor cross waffle cone pretzel charm tiny pop crispness chocolate flavor nice nonbitter nondark generically pleasing chocotaste seem popular give fast sell con prefer flavor strawberry like strawberry ice cream nicebr br mean health food category cookie get fat sugar nonhealthful ingredient hey junk food know suppose occasional habitual diet unless you re really prone bingeeating can not stop whole one small box huge calorie splurge stick reasonable number chocolate pocky stick set back calorie gram fat saturate would not recommend scarf multiple box fact nibble slowly fun cool texture effectbr br love flavor coconutchocolate together like almond joy try coconut chocolate one they re really good oh man hubby say taste remind girl scout caramel delight cookie turn similar old yes yes cookie seventy sobr br anyway read manga see anime young folk eat sticklooke treat see footage cute japanese girl nibble skinny little stick treat eat fun treatsbr br however crazy hot summer i d recommend look local retailer wait fall cool weather might get sticky clump mess pocky stick deep summer weather look local store specialize japanese anime manga they ll likely carry japanese snack like south florida tate comics variety flavorsand fresh melt,Positive,Joyful😄,5
867,B000VKYKTG,A3EGP5QU70NRKA,S. Srinivasan,1,1,5,1251936000,Yummy,pocky incredibly good snack impress asias packaging stupidly order something easy melt chocolate dead heat summer top package dessert pocky order degree weather melt liquid goo t_t course expect pocky box melt away take special care put pocky box reading protect heat pocky arrive perfect condition well stick together bit love asia anything,Positive,Joyful😄,5
868,B000VKYKTG,A3LRR63WLQ3N3O,YOToyo,0,0,2,1351123200,Doesn't taste as it should,think pocky get store rightly chocolate fall biscuit stick do not taste many stick together whenever want split become messy need clean desk every time,Positive,Joyful😄,2
869,B000VKYKTG,A35MKC4WRQ8M8F,Grael,0,0,5,1346716800,Pocky!!,everyone love pocky say do not lie lol pocky arrive good condition minimal melt break piece,Positive,Joyful😄,5
870,B000VKYKTG,A1C1Y0S6QPBM4W,R. Dzuris,0,0,5,1231286400,Great Buy,great could not stop eat thembr lowest price anywhere buy even next timebr can not say enough ship fast pay ship alsobr thank much,Positive,Joyful😄,5
871,B000VKYKTG,A11VPI6WLMQ2ZQ,"Lee A. Vercoe ""TangSooPap""",0,0,5,1199059200,Good stuff,buy pocky vacation enjoy live asian store shop internet guy family seem like well lady reason bit insanity search pocky commercial youtube,Positive,Joyful😄,5
872,B000VKYKTG,A9T4HGTPSJ27N,Rolland M. Favre,1,2,2,1277596800,Pocky sticks together,individual pocky stick separately package melt stick together ship,Neutral,Calm😌,2
873,B000HDMUQ2,A1I985U2CK6R97,"Steve B ""Steve""",7,8,1,1276646400,Really wanted to like these...,product must qualify sort deceptive packaging award box contain bar wrapper smaller normal least interior box air unwrap bar find length normal snack bar rest empty air inside wrapper include wrapper bar would occupy less space inside boxbr br far taste go soso dry side hint berry flavor celiac use inferior product will not disappoint taste onebr br I ve also cookie suffer sort deceptive packaging picture side box show we would consider normal sized cookie open box find mostly contain plastic tray hold cookie size quarterbr br really want like company seem try hard come new product keep allergen production process I ve continue try product buy granola many time always want like bad food I ve ever cluster hard partially pop kernel bottom bag popcorn fitting gerbil peoplebr br would recommend enjoy life food,Positive,Joyful😄,1
874,B000HDMUQ2,A2E3WMF9RWW2X2,K. Duvall,3,3,5,1225670400,"Good berry flavor, excellent price.",first peanut free product buy son think tasty kid like reason think strawberry bar love soft texture non crumbly state make clean car ride since like apple chocolate bar good berry always leave last amazon wonderful price wish could subscribe item,Positive,Joyful😄,5
875,B000HDMUQ2,AJY5Y3SHROG5C,A. Grillet,3,3,2,1215561600,The chocolate ones are much better,recently stop eat number allergen dairy soy nut one snack fit dietary restriction unfortunately pretty gross miserable texture cardboard flavor berry throw away would recommend cocoa one much tastier also allergen free,Positive,Joyful😄,2
876,B000HDMUQ2,AJW40ZXGT8ITY,K. ULLRICH,2,2,1,1293753600,Something has changed,daughter extensive food allergy infanttoddler buy bar consistently still nut egg allergy like trust manufacturer know food safe unfortnately last time purchase bar variety hard rock daughter will not eat try think might break tooth subscribe save cancel several box one family eat agree previous post want love bar love everything company stand actually really like cookie something change bar even appetizing hope address issue certainly try something enhance taste address issue texture total bummer well past something change taste along new packaging,Positive,Joyful😄,1
877,B000HDMUQ2,AGC3K4KSI67RI,Joanne Macek,2,2,5,1184544000,Good berry flavor,son multiple food allergy really enjoy bar find good berry taste also nice chewyness,Positive,Joyful😄,5
878,B000HDMUQ2,A30NECNFHHBT3H,lp,0,0,4,1340236800,great taste But size it smaller,love sweet right allergy free food great book hope non ingredient contain cornthat however do not appreciate fact open new box cut size less charge effect decision buy toddler need real size bar please,Positive,Joyful😄,4
879,B000HDMUQ2,A1TCNR6ULOEDOQ,Nursebabe,0,0,2,1329782400,"Cheaper Ingredients, Lowered Quality",extremely disappionte open shipment enjoy life go bar berry carmel apple cocoa loco box plain generic designyou know kind brand change want make product look cheap compare ingredient new shipment old box still home guess cheap ingredient next tasteteste let year old help would not eat new onesand can not blame oily bland thought enjoy life brand actually care use quality ingredient make goodtaste product wrong summary way expensive make lowquality unpalatable ingredient,Positive,Joyful😄,2
880,B000HDMUQ2,A3SM576V5911MB,M. Tempel,0,0,1,1325030400,Not a Fan,refer picture post bar half size think go beit literally twobite bar deceptive advertising fact ridiculously expensive reason one star year old son eat one do not like eat one agree husband could not give away everyone different taste tasty treat far I m concern,Negative,Angry😠,1
881,B000HDMUQ2,A3223MR0RBJG6H,"AlmondJoy ""almondjoy""",0,0,4,1317254400,Perfect Size,allergies family end work great do not negative reaction ingredient though do not buy many pre package food work onthego family try several variety prefer cocoa loco bar they re almost like tootsie roll methough can not eat tootsie roll great substitute occasional craving family prefer berry bar eat miss breakfast need healthy snack son take cross country run meet dense fillingnot soft bar always eat liquid drink time,Positive,Joyful😄,4
882,B000HDMUQ2,A1Y1L56592H2ZX,Kimmy in Valencia,0,0,4,1314057600,Pretty good overall,I m new food allergy mo son diagnose severe fa since he s still breastfe drastically alter dietbr br learn brand stick eat chicken breast potato every meal stumble upon local whole food excite try itbr br overall really like get pretty good texture taste heft dense want gag two bite also light eat whole box really be not bigbr br know alot people complain sizepackaging agree somewhat bar ounce calorie par many breakfast bar like berry flavor well close real non fa specialty flavor overally I m grateful bar tote several diaper bag car know really need quick snack will not leave strand,Positive,Joyful😄,4
883,B000HDMUQ2,A3NH41GQPFMGQS,"Kimberly A. Shuber ""Kimshu""",0,0,5,1291420800,My child LOVES them!,son severe allergy item love convenience feel good give taste great,Positive,Joyful😄,5
884,B000HDMUQ2,A2D293ADQ5HCLF,Blish,0,0,4,1274832000,small but good,tasty convenient bar people celiac disease seem get small time taste convenience outweigh reduction size price,Negative,Angry😠,4
885,B000HDMUQ2,A17Q17AR5GN2SH,S. Hartman,0,0,5,1268611200,You can't go wrong,look great gluten free snack will not sorry chose product favorite flavor apple nut,Positive,Joyful😄,5
886,B000HDMUQ2,A3W4RLOQQ2R4RT,"Courtney Aie ""Court ;)""",0,0,4,1268352000,"Yummy, but small...",brand granola bar really good berry favorite however bar almost ridiculously small yeah gluten free food lot dense food honestly normal sized good taste granola bar really tiny taste great bar small,Positive,Joyful😄,4
887,B000HDMUQ2,A2AV6EYCQ5OA30,grandMOM,0,0,3,1267142400,Be Very Berry Wary.,ok husband eat car keep celiac snack hard find roam around will not eat otherwise definitely raspberry kind drybr never try snack bar honesty may norm do not knowbr like enjoy life productsbr gf msg related product aspartate,Positive,Joyful😄,3
888,B000HDMUQ2,AR37BG23UFBF6,"Cheryl Walser ""cello jello""",0,0,5,1242691200,Highly recomended!,great taste great ingredient great texture absolutely delicious little small may still hungry meal give one year old son breakfast still little hungry either taste good want,Positive,Joyful😄,5
889,B000HDMUQ2,A2EZOWS34XH567,"Koehler ""bonnierabbit""",0,0,5,1235692800,Very Berry Snack Bars,recently diagnose glutenintolerant look product allow resume semblance former life snack bar fit bill mouthfeel traditional snack bar pleasant tartsweet fruit flavor,Positive,Joyful😄,5
890,B000HDMUQ2,ACSALMTTUS776,Best Busy Boys,0,0,4,1216166400,Great snack,son love fruit bar small typical wheat fruit bar suggestion get child like first try chocolate one son favor chocolate one berry one,Positive,Joyful😄,4
891,B000HDMUQ2,A1XKHPDL7JJBK5,"Pamela Garland ""celiac""",0,0,5,1206835200,Great bars for gluten-free diets!,want really good snack bar try healthy taste good granola bar without gluten buy regularly,Positive,Joyful😄,5
892,B000HDMUQ2,A1B1QMGK8VYG80,Dan Seidman,1,3,1,1308787200,ABSOLUTELY VILE!!!,imagine take kid playground chalk perhaps tan color one grind powder plenty chunks scoop put mouthbr br that s disgusting bar isbr br idea rating flavorful none I ve do nutritional coaching year watch healthy food progress painfully bad barely edible excellentbr br neanderthalera gluten free bar bad want go local grocery store take box shelf hide different part store perhaps there s trash compactor protect people experience daughter productbr br save money ridiculously expensive spend anything elsebr br enjoy life bar ill well put garbage mouth,Negative,Angry😠,1
893,B0041QIHC2,A2KHRJZDOQUK4Y,Andrew C,0,0,5,1326153600,Fantastic Coffee!!  Best I've ever had,brother buy pound coffee christmas tell weaver original roaster pete coffee eventually split start roaster well let tell stuff delicious I ve never marry brand coffee usually would buy starbuck lb bag costco whatever look good trader joe weaver class I m subscribe guarantee stuff deliver regularly try,Positive,Joyful😄,5
894,B0041QIHC2,AK09TO4RIP6IR,Kristen Alexander,0,0,5,1284681600,Strictly the Best!,good coffee we ve ever light taste full bodied pleased packaging resealable keep stay fresher much long unlike brand construction stay intact must say will not displeased purchase must buy,Positive,Joyful😄,5
895,B0041QIHC2,A3L9WUD9W8TAFT,Julie Sisk,1,2,5,1284595200,Best Coffee!,good coffee we ve ever run american pavilion canne weaver far away popular coffee sponsor hundred people come pavilion every day look american coffee disappoint booming business year buy you ll happy julie,Positive,Joyful😄,5
